Motor Carrier ,Company,City,County,State,clean_city
,G S L EXPRESS,Fresno,Fresno,CA,fresno
3028878.0,G SANGHA & SONS INC,DELANO,,CA,delano
879871.0,"G T X,LLC",Hilmar,Merced,CA,hilmar-irwin
,G TRANS,Fresno,Fresno,CA,fresno
2080427.0,G TRUCKING,FRESNO,Fresno,CA,fresno
2627284.0,G VIRK TRANSPORT INC,FRESNO,Fresno,CA,fresno
,G Z TRISTAN,Atwater,Merced,CA,atwater
945812.0,G$S ENTERPRISE,SACRAMENTO,,CA,sacramento
2842481.0,G&B TRANSPORTATION INC,MANTECA,,CA,manteca
,G&F TRANSPORT,Sun City,Riverside,CA,menifee
,G&J TRANSPORT,Delano,Kern,CA,delano
,G&M TRUCKING,Oxnard,Ventura,CA,oxnard
,G&R EXPRESS,Fresno,Fresno,CA,fresno
,G&V TRANSPORT INC,CHULA VISTA,San Diego,CA,chula vista
1971355.0,G-B EXPRESS,Moreno Valley,Riverside,CA,moreno valley
1351558.0,G.M.A. TRUCKING,Arvin,Kern,CA,arvin
,G.S. TRANSPORT,Salinas,Monterey,CA,salinas
663283.0,G.S. TRUCKING,Bakersfield,Kern,CA,bakersfield
1821844.0,G.S. TRUCKING,Fresno,Fresno,CA,fresno
,G.T.S.,Fowler,Fresno,CA,fowler
2002877.0,GAA TRUCKING,Glendale,Los Angeles,CA,glendale
674181.0,GABEDO TRANSPORT,Bakersfield,Kern,CA,bakersfield
,GABRIEL AURELIO SALAZAR,HESPERIA,,CA,hesperia
2723315.0,GABRIELA ALICJA NOWICKI,KITCHENER,,CA,kitchener
721196.0,GADRA TRANSPORT,Lathrop,San Joaquin,CA,lathrop
2870287.0,GAGANDEEP SINGH,FONTANA,San Bernardino,CA,fontana
2150160.0,GAGEN TRUCKING,Oakland,Alameda,CA,oakland
613946.0,GAKHAL TRUCKING,SALINAS,Monterey,CA,salinas
3691342.0,GALEANA TRUCKING LLC,VISALIA,,CA,visalia
2846906.0,GALIB TRANS INC,Bakersfield,Kern,CA,bakersfield
,GALIB TRANSPORTATION,FRESNO,,CA,fresno
,GALIB TRUCKING,FOWLER,,CA,fowler
1330615.0,GALIB TRUCKING,FOWLER,Fresno,CA,fowler
2532693.0,GALIB TRUCKING,Fresno,Fresno,CA,fresno
,GALLANDS FOOD SERVICE,Bakersfield,Kern,CA,bakersfield
3177898.0,GALLOP TRANSPORT INC,BAKERSFIELD,,CA,bakersfield
2145443.0,GAP TRANSPORT,Bakersfield,Kern,CA,bakersfield
,GARCHA EXPRESS INC,BAKERSFIELD,,CA,bakersfield
2326663.0,GARCIA TRANSPORTATION,Soledad,Monterey,CA,soledad
,GARCIA TRUCKING,Farmersville,Tulare,CA,farmersville
3161454.0,"GARCIA TRUCKING GROUP, LLC",CHINO HILLS,,CA,chino hills
357010.0,GARCIA'S TRUCKING,HANFORD,Tulare,CA,hanford
,GARIBO'S TRUCKING,Fresno,Fresno,CA,fresno
2472675.0,GARO TRANSPORTATION,Selma,Fresno,CA,selma
1009465.0,GARRY EXPRESS,Fresno,Fresno,CA,fresno
1306619.0,"GARVIN TRANSPORTATION, INC",Lake Elsinore,Riverside,CA,lake elsinore
2938573.0,GARY GAEDE,Mount Shasta,Siskiyou,CA,mount shasta
,GATRUCKING,El Dorado Hills,El Dorado,CA,el dorado hills
1128288.0,GB TRANSPORTATION INC,LATHROP,,CA,lathrop
,GB TRUCKLINE,MORENO VALLEY,,CA,moreno valley
,GBK CARRIER INC,BAKERSFIELD,,CA,bakersfield
,GBS TRUCK LINE,LIVINGSTON,,CA,livingston
2553881.0,GBT EXPRESS INC,JURUPA VALLEY,,CA,jurupa valley
1315201.0,"GBTI, INC",FOWLER,Fresno,CA,fowler
2250961.0,GCS TRANSPORT,SALINAS,,CA,salinas
,GDM TRANSPORT INC,BAKERSFIELD,,CA,bakersfield
21652.0,GEHLAN TRANSPORT INC,COVINA,,CA,covina
865503.0,GENERAL VALLEY TRUCKING,Madera,Madera,CA,madera
431974.0,"GENESIS SPROUTS, INC.",SUN VALLEY,Los Angeles,CA,los angeles
1778544.0,GENTLEMAN EXPRESS INC,ANTELOPE,Sacramento,CA,antelope
2829976.0,GEO EXPRESS INC,CERES,,CA,ceres
2409465.0,GEO TRUCK LINE INC,Clovis,Fresno,CA,clovis
3259992.0,GEORGE JOHNSTON AND GOLDMAN ENTERPRISES,RICHMOND,,CA,richmond
2540018.0,GHAG TRANSPORTATION INC,ANDERSON,,CA,anderson
3163211.0,GHAI TRANSPORTATION,STOCKTON,,CA,stockton
2531891.0,GHD TRANSPORT,Clovis,Fresno,CA,clovis
1840693.0,GHH TRUCKING,Bakersfield,Kern,CA,bakersfield
,GHOST TRUCKING INC,STOCKTON,,CA,stockton
2908157.0,GHOTRA TRANSPORT,FRESNO,,CA,fresno
3671112.0,GHOTRA XPRESS INC,CLOVIS,,CA,clovis
3435814.0,GHP EXPRESS INC,MANTECA,,CA,manteca
1093337.0,GHUMAN BRO,Yuba City,Sutter,CA,yuba city
,GHUMAN CARGO INC,BAKERSFIELD,Kern,CA,bakersfield
2515485.0,GHUMAN EXPRESS INC.,BAKERSFIELD,Kern,CA,bakersfield
1132949.0,GHUMAN TRUCKING,LIVINGSTON,,CA,livingston
1865011.0,GIL TRANSPORT INC.,Turlock,Stanislaus,CA,turlock
3567542.0,GILBERTO PAES DUENAS,WINTERHAVEN,,CA,winterhaven
,GILL BOYS EXPRESS INC,HESPERIA,,CA,hesperia
3161197.0,GILL BROS TRANSPORT INC.,FONTANA,,CA,fontana
,GILL BROS TRUCKING,Fresno,Fresno,CA,fresno
,GILL BROS XPRESS INC,Fresno,Fresno,CA,fresno
3628537.0,GILL CORP,TRACY,,CA,tracy
2503983.0,GILL DREAMS TRANS INC.,FRESNO,,CA,fresno
,GILL EMPIRE INC,BAKERSFIELD,Kern,CA,bakersfield
843330.0,GILL FREIGHT,Kerman,Fresno,CA,kerman
3180984.0,GILL FREIGHTWAY LLC,YUBA CITY,,CA,yuba city
2632763.0,GILL FREIGHTWAYS INC,Sanger,Fresno,CA,sanger
2834393.0,GILL ROADLINE INC,LIVINGSTON,,CA,livingston
2644209.0,GILL TRANS INC,MANTECA,San Joaquin,CA,manteca
3202887.0,GILL TRANS LINES,YUBA CITY,,CA,yuba city
3103190.0,GILL TRANSPORT CORP,SELMA,,CA,selma
2045878.0,GILL TRANSPORTATION,Hesperia,San Bernardino,CA,hesperia
3223292.0,GILL TRANSPORTATION AND LOGISTICS GTL,ATWATER,,CA,atwater
2519062.0,GILL TRANSPORTATION INC.,Delano,Kern,CA,delano
1204841.0,GILLMAN CARRIERS,Fresno,Fresno,CA,fresno
2533300.0,GILLSON LOGISTICS LLC,Sacramento,Sacramento,CA,sacramento
3261253.0,GILLWAY,CLOVIS,,CA,clovis
3316402.0,GIO TRANS INC,BAKERSFIELD,,CA,bakersfield
,GIRAFALES TRUCKING INC,GREENFIELD,Monterey,CA,greenfield
1482908.0,GK LOGISTIC INC,Kerman,Fresno,CA,kerman
,GK TRANSPORT INC,FRESNO,Fresno,CA,fresno
,GKG INTERNATIONAL INC.,ALHAMBRA,,CA,alhambra
3894171.0,GKS TRUCKLINE INC,OXNARD,,CA,oxnard
3135147.0,GL AND SONS TRANSPORTATION INC,SAN JACINTO,,CA,san jacinto
,GLACIER ICE COMPANY,SN LUIS OBISP,San Luis Obispo,CA,san luis obispo
,GLEASON LEASING,Sunset Beach,Orange,CA,huntington beach
1819841.0,GLOBAL CARGO LOGISTICS,Rocklin,Placer,CA,rocklin
3271928.0,"GLOBAL EXPEDITED TRANSPORTATION, INC",RCH CUCAMONGA,,CA,rancho cucamonga
,GLOBAL FOODS 121,ENCINO,,CA,los angeles
1925634.0,GLOBAL HAWK TRANS INC.,SACRAMENTO,Sacramento,CA,sacramento
3092420.0,GLOBAL LOGISTICS AND DELIVERY SERVICES INC,FOLSOM,,CA,folsom
3865945.0,GLOBALEATZ INC,POWAY,,CA,poway
3271679.0,GLOBE ROADWAYS,BAKERSFIELD,,CA,bakersfield
,"GLOBO EXPRESS, INC",LEMON GROVE,San Diego,CA,lemon grove
3248863.0,GM CARRIER,BAKERSFIELD,,CA,bakersfield
2310731.0,GM EXPRESS INC,BAKERSFIELD,Kern,CA,bakersfield
2890666.0,GM FOOD SUPPLIES INC.,CITY INDUSTRY,,CA,industry
,GMJ EXPRESS,FRESNO,,CA,fresno
1153594.0,GMS TRANSPORT INC,SUN CITY,Riverside,CA,menifee
1316727.0,GMT TRANSPORTATION,Guadalupe,Santa Barbara,CA,guadalupe
,GN TRUCKING,Bakersfield,Kern,CA,bakersfield
2481281.0,GND TRUCKING COMPANY  SELMA CA,Selma,Fresno,CA,selma
450209.0,"GO GREEN AGRICULTURE, INC.",ENCINITAS,San Diego,CA,encinitas
1818298.0,GOBLIRSCH TRUCKING INC.,Ceres,Stanislaus,CA,ceres
,GODINEZ TRUCKING,KERMAN,,CA,kerman
2190524.0,GODINEZ TRUCKING,San Jacinto,Riverside,CA,san jacinto
3240557.0,GOLD BEAR TRUCKING INC,NORTHRIDGE,,CA,los angeles
2509672.0,"GOLD COUNTRY DISTRIBUTORS, INC.",Grass Valley,Nevada,CA,grass valley
3811783.0,GOLD LINE TRANSPORTATION LLC,SALINAS,,CA,salinas
2596854.0,GOLD MEDAL LOGISTICS INC,Sacramento,Sacramento,CA,sacramento
2338152.0,GOLD RUSH DISTRIBUTION,SAN RAMON,,CA,san ramon
1747691.0,"GOLD STAR FOODS, INC.",Ontario,San Bernardino,CA,ontario
,GOLD STAR TRANSPORT INC,N HIGHLANDS,,CA,north highlands
,GOLDEN CAL MEAT PACKERS INC,Fresno,Fresno,CA,fresno
,GOLDEN EAGLE,TURLOCK,Stanislaus,CA,turlock
2638612.0,GOLDEN EAGLE TRANSPORT INC,SAN JOSE,Santa Clara,CA,san jose
2924620.0,GOLDEN EXPRESS CARRIERS,Ceres,Stanislaus,CA,ceres
1556083.0,GOLDEN OCEAN TRANSPORTATION INC.,Baldwin Park,Los Angeles,CA,baldwin park
,GOLDEN OX DINER,Bakersfield,Kern,CA,bakersfield
3005856.0,GOLDEN ROADWAYS INC,FRESNO,,CA,fresno
3281784.0,GOLDEN SPEEDEX INC,SACRAMENTO,,CA,sacramento
2314709.0,GOLDEN SPRING TRUCKING INC,Alhambra,Los Angeles,CA,alhambra
606088.0,GOLDEN STAR EXPRESS,Los Banos,Merced,CA,los banos
3001633.0,GOLDEN STAR LINE INC,STOCKTON,,CA,stockton
2846271.0,GOLDEN STAR LOGISTICS,ADELANTO,San Bernardino,CA,adelanto
2239843.0,"GOLDEN STAR TRUCKING, INC.",El Monte,Los Angeles,CA,el monte
3283410.0,GOLDEN SUN LOGISTICS LLC,SACRAMENTO,,CA,sacramento
,GOLDEN VALLEY INDUSTRIES INC,Modesto,Stanislaus,CA,modesto
,GOLDEN WEST CARRIER INC,Bakersfield,Kern,CA,bakersfield
,GOLDEN WEST EXPRESS INC,Bakersfield,Kern,CA,bakersfield
,GOLDEN WEST TRUCKING,Bakersfield,Kern,CA,bakersfield
1968049.0,GOLDENSTATECARRIERINC,BAKERSFIELD,,CA,bakersfield
2789055.0,GOLDLAND LOGISTICS INC,FRESNO,,CA,fresno
2950511.0,GOLDLINE EXPRESS INC,FRESNO,,CA,fresno
1386481.0,GOLDMINE TRANSPORT,Sacramento,Sacramento,CA,sacramento
579072.0,GOMEZ TRUCKING,Upland,San Bernardino,CA,upland
1324558.0,GOMEZ TRUCKING,Los Banos,Merced,CA,los banos
,GOMEZ TRUCKING,Gustine,Merced,CA,gustine
,GOMEZ TRUCKING,Madera,Madera,CA,madera
,"GONZALES & SONS TRANSPORTATION, INC.",RIVERSIDE,Riverside,CA,riverside
,GONZALEZ TRANSPORT,ATWATER,Merced,CA,atwater
3200979.0,GONZALEZ TRANSPORT,FRESNO,,CA,fresno
1654065.0,GONZALEZ TRANSPORT LOGISTICS LLC,FRESNO,Fresno,CA,fresno
3022238.0,GONZALEZ TRUCKING,FRESNO,,CA,fresno
,GOOD 2 GO TRUCKING,Hesperia,San Bernardino,CA,hesperia
,"GOOD FORTUNE SUPERMARKET OF SAN GABRIEL,LP",San Gabriel,Los Angeles,CA,san gabriel
443351.0,GOOD STUFF DISTRIBUTOR INC.,S SAN FRAN,,CA,south san francisco
,GOODWAY TRANSPORT,North Hollywood,Los Angeles,CA,los angeles
2193794.0,GORAYA & SONS INC,Bakersfield,Kern,CA,bakersfield
,GORAYA BROTHERS INC,BAKERSFIELD,,CA,bakersfield
3076621.0,GORAYA TRANSPORT,CLOVIS,,CA,clovis
1423689.0,GORAYA TRUCKING,YUBA CITY,,CA,yuba city
2580436.0,GORAYA TRUCKING INC,VICTORVILLE,San Bernardino,CA,victorville
1078116.0,GORDON RODGERS INC,Winton,Merced,CA,winton
2517878.0,GOTIME TRANSPORT INC,Marina,Monterey,CA,marina
,GOURMET FOODS INC,Compton,Los Angeles,CA,compton
558672.0,GP TRUCKING LLC,LONG BEACH,,CA,long beach
3142813.0,GPR TRANSPORT INC,BAKERSFIELD,,CA,bakersfield
,GR BARR INC,PASO ROBLES,San Luis Obispo,CA,el paso de robles (paso robles)
3477319.0,GR FREIGHT INC,FRESNO,,CA,fresno
2476741.0,GRACE TRANS INC,CERES,,CA,ceres
,GRACELAND PRODUCE,Chatsworth,Los Angeles,CA,los angeles
3374014.0,GRANADOS TRANSPORT LLC,SALINAS,,CA,salinas
,GRAND PRODUCTS INC.,West Covina,Los Angeles,CA,west covina
2991183.0,"GRANDLINE TRANSPORT,INC",VISALIA,,CA,visalia
2838400.0,GRANDPA'S COMPANY INC,Hollister,San Benito,CA,hollister
3336304.0,GRAVITY LOGISTICS INC,SACRAMENTO,,CA,sacramento
2627804.0,GRD  EXPRESS INC,BAKERSFIELD,,CA,bakersfield
2272957.0,GREEN BOY INC,RCH CUCAMONGA,San Bernardino,CA,rancho cucamonga
449578.0,"GREEN DAY PRODUCE, INC",Vernon,Los Angeles,CA,vernon
3823943.0,GREEN GLOBE ELITE LLC,BAKERSFIELD,,CA,bakersfield
,"GREEN HERBS INTERNATIONAL, LLC",Vernon,Los Angeles,CA,vernon
,"GREEN ISLAND PRODUCE, INC.",VERNON,,CA,vernon
1542471.0,GREEN TRANSPORTATION,Victorville,San Bernardino,CA,victorville
2932623.0,GREENBERG CHEESE COMPANY,CITY INDUSTRY,,CA,industry
3024254.0,GREENLAND TRUCKING INC,TRACY,,CA,tracy
,GREENLINE,Sacramento,Sacramento,CA,sacramento
2293819.0,GREENWAY CARGO INC.,BAKERSFIELD,,CA,bakersfield
,GREWAL BROTHER TRUCKING,Stockton,San Joaquin,CA,stockton
1756778.0,GREWAL CARRIER INC,Fresno,Fresno,CA,fresno
,GREWAL TRANS,Bakersfield,Kern,CA,bakersfield
1745683.0,GREWAL TRANS INC,Elk Grove,Sacramento,CA,elk grove
,GREWAL TRUCK LINES,FRESNO,,CA,fresno
64847.0,GREYHOUND TRUCKING INC.,JURUPA VALLEY,,CA,jurupa valley
2482586.0,GREYSTONE LOGISTIC,FRESNO,,CA,fresno
3356644.0,GRG TRANSPORT INC,LODI,,CA,lodi
,GRIMMWAY ENTERPRISES INC.,BAKERSFIELD,Kern,CA,bakersfield
,GROWERS RANCH INC,Costa Mesa,Orange,CA,costa mesa
,GROWERS TRANSPLANTING,Salinas,Monterey,CA,salinas
,GRS EXPRESS,CHINO,,CA,chino
2878738.0,GS EXPRESS,CLOVIS,,CA,clovis
2993021.0,GS EXPRESS SERVICE,CARUTHERS,,CA,caruthers
3198727.0,GS LIDHAR TRANSPORT,FRESNO,,CA,fresno
2595029.0,GS LOGISTIC,Fresno,Fresno,CA,fresno
3288421.0,GSC DISTUBORS INC,JURUPA VALLEY,,CA,jurupa valley
3449709.0,GSC TRANS INC,SUISUN CITY,,CA,suisun city
,GSD CARGO INC,BAKERSFIELD,,CA,bakersfield
2421794.0,"GSD CARRIER, INC.",Stockton,San Joaquin,CA,stockton
1651786.0,GSD TRUCKING INC,Lodi,San Joaquin,CA,lodi
2176275.0,GSK FREIGHT INC,SELMA,,CA,selma
3126463.0,GSR EXPRESS INC,FRESNO,,CA,fresno
647522.0,GSS LOGISTICS,Fresno,Fresno,CA,fresno
2590838.0,GT FREIGHTWAY INC,Stockton,San Joaquin,CA,stockton
2186204.0,GT ROAD LINK INC,Fresno,Fresno,CA,fresno
2833773.0,GTB EXPRESS,Bakersfield,Kern,CA,bakersfield
,GTB TRANSPORT,Bakersfield,Kern,CA,bakersfield
,GTB TRANSPORT INC,BAKERSFIELD,,CA,bakersfield
3171410.0,GTB TRUCKING,RIVERSIDE,,CA,riverside
816599.0,GTL TRANS INC,Fresno,Fresno,CA,fresno
,GTM WHOLESALE LIQUIDATORS INC.,SAN DIEGO,San Diego,CA,san diego
,GTR LOGISTICS INC,BAKERSFIELD,Kern,CA,bakersfield
,GTS LOGISTICS,LOS ANGELES,,CA,los angeles
,GTS TRUCKING,Livingston,Merced,CA,livingston
,GUADALUPE RAYA PRODUCE,Wasco,Kern,CA,wasco
1151583.0,GUAJARDO TRUCKING,SALINAS,,CA,salinas
,GUARDADO'S TRUCKING,Los Angeles,Los Angeles,CA,los angeles
3438703.0,GUERREROÂ??S MEAT DISTRIBUTION CO INC,PICO RIVERA,,CA,pico rivera
457817.0,"GUGLIELMETTI TRUCKING, L.L.C.",Redding,Shasta,CA,redding
3076614.0,GUILLERMO HERNANDEZ,TULARE,,CA,tulare
,GULCHUKS TRANSPORTATION SERVESES,RNCHO CORDOVA,,CA,rancho cordova
2219382.0,GULF COAST SEA TRADE CORP,EL MONTE,,CA,el monte
3577763.0,GULF TRANSPORTATION GROUP INC.,SACRAMENTO,,CA,sacramento
2587752.0,GUPTATRANSPORT INC,Stockton,San Joaquin,CA,stockton
3156061.0,GUR TRANS INC,BAKERSFIELD,,CA,bakersfield
2954350.0,GURAYA TRANSPORT INC,MILPITAS,,CA,milpitas
3087521.0,GURBANI TRANS INC,BAKERSFIELD,,CA,bakersfield
2999796.0,GURDEEP SINGH / BALTHA TRUCKING,San Jose,Santa Clara,CA,san jose
,GURI TRANSPORT INC,FONTANA,,CA,fontana
3327946.0,GURI TRUCKLINE LLC,BAKERSFIELD,,CA,bakersfield
1848363.0,GURINDER P SINGH (DBA ANANDPUR EXPRESS),Turlock,Stanislaus,CA,turlock
2209448.0,GURINDER SINGH,FREMONT,,CA,fremont
,GURJIWAN SINGH,Yuba City,Sutter,CA,yuba city
3230224.0,GURMAN TRANSPORT,FRESNO,,CA,fresno
1191655.0,GURMEET SINGH JOHAL,MODESTO,,CA,modesto
2532263.0,GURMEHER TRANS INC,SACRAMENTO,Sacramento,CA,sacramento
,GURMINDER S VIRK,Sacramento,Sacramento,CA,sacramento
3383170.0,GURPARKAR TRANSPORT INC,MADERA,,CA,madera
2483649.0,GURPREET SINGH DBA RAO EXPRESS,BAKERSFIELD,,CA,bakersfield
2980924.0,GURROLA TRANSPORT,VISTA,,CA,vista
,GURSHARANPREETSINGH,Rancho Cordova,Sacramento,CA,rancho cordova
3830635.0,GURU EXPRESS INC,FRESNO,,CA,fresno
2527856.0,GURU TRANSPORT,Chowchilla,Madera,CA,chowchilla
823604.0,GURUKIRPA TRUCKING,Fresno,Fresno,CA,fresno
1487335.0,GUS INTERNATIONAL CORPORATION,HESPERIA,San Bernardino,CA,hesperia
935073.0,GUST TRANSPORTATION INC,CLOVIS,,CA,clovis
1049914.0,GUTIERREZ M&M TRUCKING,Wasco,Kern,CA,wasco
145111.0,GUTIERREZ TRUCKING,Costa Mesa,Orange,CA,costa mesa
998386.0,GUTIERREZ TRUCKING LLC,CALEXICO,Imperial,CA,calexico
,GUZMAN BROS. INC.,Watsonville,Santa Cruz,CA,watsonville
1900347.0,GUZMAN ENTERPRISES L.L.C. / D.B.A POMONA EXPRESS,Pomona,Los Angeles,CA,pomona
785540.0,GUZMAN TRUCKING,King City,Monterey,CA,king city
2396316.0,GUZMONTOYA TRANSPORTATION CORP,Sacramento,Sacramento,CA,sacramento
3065763.0,GV LOGISTICS LLC,EL CENTRO,,CA,el centro
,GW SUPERMARKET OF CA,ROSEMEAD,,CA,rosemead
2287533.0,"GY TRANSPORTATION, INC.",Morgan Hill,Santa Clara,CA,morgan hill
1090276.0,H & A TRUCKING,San Fernando,Los Angeles,CA,san fernando
2143167.0,H & B TRUCK LINES INC,BAKERSFIELD,Kern,CA,bakersfield
602414.0,H & H TRANSPORT,Los Banos,Merced,CA,los banos
,H & L TRUCKING,MOORPARK,Ventura,CA,moorpark
2980502.0,H & M EXPRESS,Perris,Riverside,CA,perris
,H & M TRUCKING INC,Sultana,Tulare,CA,sultana
3437383.0,H M ROADLINES INC,MANTECA,,CA,manteca
1323103.0,H R J TRANS CARRIER INC,BAKERSFIELD,Kern,CA,bakersfield
,H S B LOGISTICS,SACRAMENTO,Sacramento,CA,sacramento
2561045.0,H S CARRIER,BAKERSFIELD,,CA,bakersfield
2974992.0,H S K CARRIERS INC,FONTANA,,CA,fontana
2857708.0,H S K TRANSPORT INC,Los Banos,Merced,CA,los banos
1303253.0,H S TRANSPORTATION,Livingston,Merced,CA,livingston
,H S TRUCKING,BAKERSFIELD,Kern,CA,bakersfield
2508267.0,H&B TRANSPORT INC,Manteca,San Joaquin,CA,manteca
2388219.0,H&G TRUCKING,Sherman Oaks,Los Angeles,CA,los angeles
,H&R TRANSPORT,FRESNO,,CA,fresno
2627256.0,H&S TRANS INC,Stockton,San Joaquin,CA,stockton
1746194.0,H&S TRUCKING,Fresno,Fresno,CA,fresno
,H&S TRUCKING,Linden,San Joaquin,CA,linden
1387632.0,H&Z TRANSPORTATION,Sanger,Fresno,CA,sanger
1648296.0,H. VELAZQUEZ TRUCKING,EXETER,,CA,exeter
3326624.0,H.B.P.J TRUCKING INC,LA PUENTE,,CA,la puente
1777679.0,HA TRANSPORTATION SERVICES,Panorama City,Los Angeles,CA,los angeles
2935295.0,HAB TRANSPORT,FRESNO,,CA,fresno
1767556.0,HAH TRANSPORTATION,Oxnard,Ventura,CA,oxnard
1526821.0,HAMED MOHAMMAD  -ATAL TRUCKING,STOCKTON,San Joaquin,CA,stockton
2843998.0,HAMMER DOWN TRUCKING CORP,BAKERSFIELD,,CA,bakersfield
3399919.0,HAMZA TRUCK LINE INC,ELK GROVE,,CA,elk grove
1716508.0,HAN GANG TRANSPORTATION CORP,BEAUMONT,Riverside,CA,beaumont
2431569.0,HANFORD COMMODITIES TRANSPORT INC,Hanford,Kings,CA,hanford
1250855.0,HANNAH LACY EXPRESS INC,SAN DIEGO,,CA,san diego
,HANS MEATS INC,Downey,Los Angeles,CA,downey
3521280.0,HANSRA TRANSPORT INC,ELK GROVE,,CA,elk grove
0.0,HAPPY PRODUCE INC,San Diego,San Diego,CA,san diego
2305750.0,HAPPY TRANSPORT,Bakersfield,Kern,CA,bakersfield
2629601.0,HARBANS & KULDIP INC,Bakersfield,Kern,CA,bakersfield
,HARBANS SINGH DBA DHANOA ROAD CARRIER,YUBA CITY,,CA,yuba city
,HARBINDER SINGH,Tracy,San Joaquin,CA,tracy
,HARBINDER SINGH DHANOYA,GRIDLEY,,CA,gridley
1933197.0,HARBINGER GROUP LLC,GONZALES,Monterey,CA,gonzales
484587.0,HARDEEP SINGH DBA HOBBY TRUCKING,Roseville,Placer,CA,roseville
,HARDKNOCKS TRUCKING,Oxnard,Ventura,CA,oxnard
2596706.0,HARGUN TRUCKING,Bakersfield,Kern,CA,bakersfield
,HARI INC,Bakersfield,Kern,CA,bakersfield
2136798.0,HARJAP TRUCKING,RIVERSIDE,Kern,CA,riverside
2421077.0,HARJAS ENTERPRISES LLC,Montclair,San Bernardino,CA,montclair
1656620.0,HARJINDER BAINS( NOR CAL TRUCKING INC),LIVE OAK,Sutter,CA,live oak
,HARJINDER SINGH,Sacramento,Sacramento,CA,sacramento
3228778.0,HARJINDER SINGH,FRESNO,,CA,fresno
3207287.0,HARJINDER SINGH,FAIRFIELD,,CA,fairfield
2198461.0,HARJIT SINGH,ELK GROVE,Sacramento,CA,elk grove
,HARJIT SINGH,YUBA CITY,,CA,yuba city
,HARJOT S SANDHAR,YUBA CITY,,CA,yuba city
2832645.0,HARMAN TRANSPORT INC,ELK GROVE,,CA,elk grove
,HARMANDEEP SINGH,YUBA CITY,,CA,yuba city
2889918.0,HARMEET SINGH,ELK GROVE,,CA,elk grove
2784490.0,HARMINDER SINGH,SACRAMENTO,,CA,sacramento
2267213.0,HARPAL SINGH DHILLON,YUBA CITY,,CA,yuba city
2584249.0,HARPREET SINGH GILL DBA GILL LOGISTICS,Elk Grove,Sacramento,CA,elk grove
,HARRIS RANCH BEEF CO.,SELMA,Fresno,CA,selma
,HARRISON TRUCKING,Buellton,Santa Barbara,CA,buellton
,HARRY MAHERAS FBN HEARTLEY EXPRESS,SANTA ROSA,,CA,santa rosa
,HARRY TRUCKING INC,Turlock,Stanislaus,CA,turlock
2532175.0,HARRYTIGEREXPRESS,Victorville,San Bernardino,CA,victorville
587592.0,HARVEST MEAT CO INC.,National City,San Diego,CA,national city
2925043.0,HAULER LOGISTICS INC,FRESNO,,CA,fresno
2508874.0,HAWKTRUCKLINE,Selma,Fresno,CA,selma
796212.0,HAXIA TRANSPORT INC.,Rialto,San Bernardino,CA,rialto
3258057.0,HAYER TRANS INC,BAKERSFIELD,,CA,bakersfield
3202305.0,HAYER TRUCK LINES INC,MANTECA,,CA,manteca
,HAYER TRUCKING INC,Bakersfield,Kern,CA,bakersfield
,"HB WHOLESALE FLOWERS, INC.",Montebello,Los Angeles,CA,montebello
2912058.0,HBINC,ATWATER,,CA,atwater
,"HDP ENTERPRISES, INC DBA MIKE HUDSON DISTRIBUTING",Petaluma,Sonoma,CA,petaluma
3009765.0,HDR EXPRESS INC,El Cerrito,Contra Costa,CA,el cerrito
2990731.0,HEHAR TRANSPORTATION INC,BAKERSFIELD,,CA,bakersfield
,HEIMARK DISTRIBUTING CO,Indio,Riverside,CA,indio
1876217.0,HENRY AVOCADO CORPORATION,ESCONDIDO,San Diego,CA,escondido
1925314.0,HEREDIA TRANSPORT INC,PERRIS,,CA,perris
2660450.0,HERI'S TRUCKING,NIPOMO,San Luis Obispo,CA,nipomo
2660450.0,HERI'S TRUCKING LLC,NIPOMO,,CA,nipomo
2504018.0,HERIAN BROTHERS TRUCKING INC,FRESNO,Fresno,CA,fresno
2504018.0,HERIAN EXPRESS INC,FRESNO,,CA,fresno
1448472.0,"HERMAN TRUCKING, INC.",Porterville,Tulare,CA,porterville
3397135.0,HERMES FLORES,CALEXICO,,CA,calexico
,HERNANDEZ DISTRIBUTION,Norwalk,Los Angeles,CA,norwalk
2451417.0,HERNANDEZ TRANSPORT,Salinas,Monterey,CA,salinas
1164163.0,HERNANDEZ TRUCKING,Selma,Fresno,CA,selma
1477106.0,HERRERA'S TRUCKING,OXNARD,,CA,oxnard
3399298.0,HF TRANS INC,SACRAMENTO,,CA,sacramento
714624.0,HG CARRIERS INC,YUBA CITY,Sutter,CA,yuba city
2871380.0,HG XPRESS INC,PORTERVILLE,Tulare,CA,porterville
,HG&S TRUCKING,Corona,Riverside,CA,corona
,HGX INC,Bakersfield,Kern,CA,bakersfield
3338567.0,HIGH DESERT SECOND CHANCE,HESPERIA,,CA,hesperia
2029720.0,HIGH GROUND SHIPPING,Modesto,Stanislaus,CA,modesto
2259011.0,HIGHLANDER TRANSPORT,Reseda,Los Angeles,CA,los angeles
2631447.0,HIGHLANDS LOGISTICS INC.,W SACRAMENTO,,CA,west sacramento
2303775.0,HIGHWAY CARRIER INC,SAN JOSE,,CA,san jose
2418935.0,HIGHWAY FREIGHT CARRIERS LLC,Tracy,San Joaquin,CA,tracy
